TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,NAME,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,VOLUME,VALUE,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,Segment,Industry,Nifty500,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,Overlay,History_OK,Regime,Own_Narrow,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation,Daily_Signal,Weekly_Signal,Monthly_Signal,Confluence_Score
2026-09-04,2026-09-04,CM,NSE,STK,20413,INE485C01029,IOLCP,EQ,,,,,IOL CHEM AND PHARMA LTD,197.0,204.98,192.5,199.95,199.0,196.43,,199.95,,,5291531,1059245966.01,49711,F1,1,,,,,,Cash Only,Unclassified,False,199.14333333333335,198.74,199.54666666666668,199.54666666666668,198.74,0.806666666666672,0.4034341918813063,Moderate,Bullish,Above CPR,False,False,0.25,60,522949100.08,Higher,True,Neutral,True,9.557857142857141,163.3294,138.4907,0.08439827616271885,2.0255240248964155,True,True,Long,Long,88,Strong confirmation,CPR width: 0.4034% (12/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (2.03x) (20/20); Higher timeframe: aligned (+2) (16/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,2,0,0,2
2026-09-04,2026-09-04,CM,NSE,STK,14150,INE0EEJ01023,BTML,EQ,,,,,BODHI TREE MULTIMEDIA LTD,8.42,8.7,8.2,8.51,8.3,8.49,,8.51,,,305536,2584157.4,301,F1,1,,,,,,Cash Only,Unclassified,False,8.469999999999999,8.45,8.489999999999998,8.489999999999998,8.45,0.03999999999999915,0.4700352526439383,Moderate,Bullish,Above CPR,False,False,0.25,60,1436090.4249999998,Higher,True,Neutral,True,0.537857142857143,7.2265999999999995,6.8273,0.0743691899070369,1.799439196177358,True,True,Long,Long,88,Strong confirmation,CPR width: 0.4700% (12/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (1.80x) (20/20); Higher timeframe: aligned (+2) (16/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,2,0,0,2
2026-09-04,2026-09-04,CM,NSE,STK,13740,INE635A01023,SHYAMTEL,EQ,,,,,SHYAM TELECOM LIMITED,11.25,11.93,11.06,11.6,11.93,11.42,,11.56,,,2583,29199.86,44,F1,1,,,,,,Cash Only,Unclassified,False,11.530000000000001,11.495000000000001,11.565000000000001,11.565000000000001,11.495000000000001,0.07000000000000028,0.6034482758620715,Moderate,Bullish,Above CPR,False,False,0.23333333333333334,60,83643.495,Higher,True,Neutral,True,1.057142857142857,11.092,11.1181,0.0662162162162165,0.34909899448845366,True,True,Long,Long,72,Confirmed,CPR width: 0.6034% (12/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: light (0.35x) (4/20); Higher timeframe: aligned (+2) (16/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,2,0,0,2
2026-09-04,2026-09-04,CM,NSE,STK,18562,INE997Y01027,MITTAL,EQ,,,,,MITTAL LIFE STYLE LIMITED,0.8,0.82,0.78,0.8,0.82,0.78,,0.8,,,713212,569834.67,362,F1,1,,,,,,Cash Only,Unclassified,False,0.8000000000000002,0.8,0.8000000000000003,0.8000000000000003,0.8,2.220446049250313e-16,2.7755575615628914e-14,Narrow,Bullish,Inside CPR,False,False,0.21666666666666667,60,403218.12,Higher,True,Neutral,True,0.042142857142857135,0.9016000000000001,0.9377,5.268855032119388e-15,1.4132169209062333,False,False,Watch Long,Long,62,Mixed,CPR width: Narrow (20/20); Price location: Inside CPR; watch state (10/20); Trend: opposes SMA direction (0/20); Participation: confirmed (1.41x) (20/20); Higher timeframe: slightly aligned (+1) (12/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,1,0,0,1
2026-09-04,2026-09-04,CM,NSE,STK,23647,INE185E01021,FILATFASH,EQ,,,,,FILATEX FASHIONS LIMITED,0.19,0.19,0.18,0.18,0.19,0.18,,0.18,,,21161213,3871529.79,1613,F1,1,,,,,,Cash Only,Unclassified,False,0.18333333333333335,0.185,0.1816666666666667,0.185,0.1816666666666667,0.0033333333333332993,1.851851851851833,Wide,Bearish,Below CPR,False,False,0.5583333333333333,60,13071436.89,Inside,True,Neutral,False,0.011428571428571436,0.1834,0.24480000000000002,0.2916666666666635,0.296182418396697,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Watch,Wide CPR + close below CPR; trend aligned; participation light,0,0,1,1
2026-09-04,2026-09-04,CM,NSE,STK,14003,INE966H01019,ZEEMEDIA,EQ,,,,,ZEE MEDIA CORPORATION LTD,8.31,8.34,8.1,8.22,8.32,8.11,,8.22,,,1442303,11832974.88,1680,F1,1,,,,,,Cash Only,Unclassified,False,8.219999999999999,8.219999999999999,8.219999999999999,8.219999999999999,8.219999999999999,0.0,0.0,Narrow,Neutral,Above CPR,False,False,0.016666666666666666,60,11036888.015,Higher,True,Neutral,False,0.4671428571428568,8.2354,8.3639,0.0,1.0721296495822061,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-04,2026-09-04,CM,NSE,STK,15194,INE817H01022,BURNPUR,EQ,,,,,BURNPUR CEMENT LIMITED,21.56,21.56,21.56,21.56,21.56,20.54,,21.56,,,55339,1193108.84,181,F1,1,,,,,,Cash Only,Unclassified,False,21.56,21.56,21.56,21.56,21.56,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.16666666666666666,9,2863993.21,Higher,False,Neutral,False,,,,,0.416589269776935,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-04,2026-09-04,CM,NSE,STK,760300,INE0G1L01025,LEMERITE,EQ,,,,,LE MERITE EXPORTS LIMITED,21.3,21.3,20.56,20.93,20.56,21.11,,20.93,,,135407,2846906.14,268,F1,1,,,,,,Cash Only,Unclassified,False,20.93,20.93,20.93,20.93,20.93,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.016666666666666666,60,9901022.925,Inside,True,Neutral,False,1.0599999999999998,22.279600000000002,140.5747,0.0,0.2875365668340779,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-04,2026-09-04,CM,NSE,STK,11359,INE680A01011,DHANBANK,EQ,,,,,DHANLAXMI BANK LIMITED,31.8,32.03,31.69,31.86,31.95,31.72,,31.86,,,349043,11124710.47,1133,F1,1,,,,,,Cash Only,Unclassified,False,31.86,31.86,31.86,31.86,31.86,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.016666666666666666,60,35219079.235,Inside,True,Neutral,False,0.9207142857142857,33.1244,32.4154,0.0,0.3158717011245567,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-04,2026-09-04,CM,NSE,STK,765247,INE967B01028,SGLRES,EQ,,,,,SGL RESOURCES LIMITED,2.5,2.5,2.32,2.41,2.47,2.39,,2.41,,,58369,140094.06,131,F1,1,,,,,,Cash Only,Unclassified,False,2.41,2.41,2.41,2.41,2.41,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.06666666666666667,15,112095.17,Higher,False,Neutral,False,0.1842857142857143,,,0.0,1.2497778450222252,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-04,2026-09-04,CM,NSE,STK,14890,INE642Z01026,AKI,EQ,,,,,AKI INDIA LIMITED,7.22,7.22,7.22,7.22,7.22,6.57,,7.27,,,258805,1868572.1,113,F1,1,,,,,,Cash Only,Unclassified,False,7.22,7.22,7.22,7.22,7.22,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.05,60,428395.365,Higher,True,Neutral,False,0.40428571428571436,4.5214,4.74,0.0,4.361793456845641,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-04,2026-09-04,CM,NSE,STK,1497,INE644Y01017,SHIVAMILLS,EQ,,,,,SHIVA MILLS LIMITED,59.0,62.0,59.0,60.5,60.5,61.58,,60.5,,,438,26567.39,25,F1,1,,,,,,Cash Only,Unclassified,False,60.5,60.5,60.5,60.5,60.5,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.016666666666666666,60,175009.825,Lower,True,Neutral,False,2.57,59.7226,57.1136,0.0,0.1518051343688847,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-04,2026-09-04,CM,NSE,STK,17486,INE201K01015,EXPLEOSOL,EQ,,,,,EXPLEO SOLUTIONS LIMITED,904.0,910.0,888.0,899.0,901.0,898.75,,899.13,,,27691,24795760.7,2682,F1,1,,,,,,Cash Only,Unclassified,False,899.0,899.0,899.0,899.0,899.0,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.016666666666666666,60,20167664.475,Higher,True,Neutral,False,29.925000000000004,838.186,842.3054999999999,0.0,1.2294810205086972,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-04,2026-09-04,CM,NSE,STK,16736,INE964W01021,MKPL,EQ,,,,,M K PROTEINS LIMITED,4.06,4.12,3.92,4.02,4.02,4.06,,4.02,,,143996,579000.3,488,F1,1,,,,,,Cash Only,Unclassified,False,4.02,4.02,4.02,4.02,4.02,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.016666666666666666,60,459546.12,Lower,True,Neutral,False,0.1092857142857143,4.303599999999999,4.6916,0.0,1.259939481155885,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-04,2026-09-04,CM,NSE,STK,1110,INE688Y01022,DANGEE,EQ,,,,,DANGEE DUMS LIMITED,2.94,2.98,2.9,2.94,2.95,2.94,,2.94,,,40836,119966.69,125,F1,1,,,,,,Cash Only,Unclassified,False,2.94,2.94,2.94,2.94,2.94,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.016666666666666666,60,135294.415,Lower,True,Neutral,False,0.16928571428571434,3.0114000000000005,3.1951,0.0,0.8867083685605204,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
